ID,Decidim Commentable Type,Decidim Commentable ID,Decidim Author ID,Created At,Updated At,Depth,Alignment,Decidim User Group ID,Decidim Root Commentable Type,Decidim Root Commentable ID,Decidim Author Type,Body,Comments Count,Decidim Participatory Space Type,Decidim Participatory Space ID,Deleted At,Status,Sensitive Content
14866,Decidim::Proposals::Proposal,11954,1468767,2023-10-28T19:41:07.016521,2023-10-28T19:41:07.016521,0,1,,Decidim::Proposals::Proposal,11954,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
14867,Decidim::Proposals::Proposal,11771,1468767,2023-10-28T19:41:42.439385,2023-10-28T19:41:42.439385,0,1,,Decidim::Proposals::Proposal,11771,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
14868,Decidim::Proposals::Proposal,12814,1479133,2023-10-28T19:41:54.143831,2023-10-28T19:41:54.143831,0,0,,Decidim::Proposals::Proposal,12814,Decidim::UserBaseEntity,"{""pt-BR"": ""A união faz a força, bora votar nesses jovens.""}",0,Decidim::Assembly,1,,0,false
14869,Decidim::Proposals::Proposal,12920,1479143,2023-10-28T19:42:04.601635,2023-10-28T19:42:04.601635,0,1,,Decidim::Proposals::Proposal,12920,Decidim::UserBaseEntity,"{""pt-BR"": ""Pauta muito importante de ser discutida!""}",0,Decidim::Assembly,1,,0,false
14870,Decidim::Proposals::Proposal,12830,1468767,2023-10-28T19:42:24.742087,2023-10-28T19:42:24.742087,0,1,,Decidim::Proposals::Proposal,12830,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
14871,Decidim::Comments::Comment,14069,1466228,2023-10-28T19:42:52.361568,2023-10-28T19:42:52.361568,1,0,,Decidim::Proposals::Proposal,12262,Decidim::UserBaseEntity,"{""pt-BR"": ""Obrigado, companheira!!""}",0,Decidim::Assembly,1,,0,false
14872,Decidim::Proposals::Proposal,12570,1468947,2023-10-28T19:42:59.390379,2023-10-28T19:42:59.390379,0,1,,Decidim::Proposals::Proposal,12570,Decidim::UserBaseEntity,"{""pt-BR"": ""ótima proposta parabéns ""}",0,Decidim::Assembly,1,,0,false
14873,Decidim::Proposals::Proposal,12334,1468767,2023-10-28T19:43:29.367781,2023-10-28T19:43:29.367781,0,1,,Decidim::Proposals::Proposal,12334,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
14890,Decidim::Comments::Comment,14852,1477036,2023-10-28T19:49:11.901852,2023-10-28T19:49:11.901852,1,0,,Decidim::Proposals::Proposal,12967,Decidim::UserBaseEntity,"{""pt-BR"": ""Com fiscalização já é difícil, imagina sem fiscalização como tá hoje?! kkkkk Vamos juntos mudar o M.E! =)""}",0,Decidim::Assembly,1,,0,false
14902,Decidim::Proposals::Proposal,11896,1468947,2023-10-28T19:52:46.715554,2023-10-28T19:52:46.715554,0,1,,Decidim::Proposals::Proposal,11896,Decidim::UserBaseEntity,"{""pt-BR"": ""ótima proposta parabens""}",0,Decidim::Assembly,1,,0,false
14874,Decidim::Proposals::Proposal,12957,1479067,2023-10-28T19:43:42.534717,2023-10-28T19:43:42.534717,0,1,,Decidim::Proposals::Proposal,12957,Decidim::UserBaseEntity,"{""pt-BR"": ""Parabéns pela iniciativa Heber! ""}",0,Decidim::Assembly,1,,0,false
14875,Decidim::Proposals::Proposal,11846,1468767,2023-10-28T19:44:25.860168,2023-10-28T19:44:25.860168,0,1,,Decidim::Proposals::Proposal,11846,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
14876,Decidim::Proposals::Proposal,12687,1479146,2023-10-28T19:44:50.507752,2023-10-28T19:44:50.507752,0,1,,Decidim::Proposals::Proposal,12687,Decidim::UserBaseEntity,"{""pt-BR"": ""Parabéns, proposta relevante ""}",0,Decidim::Assembly,1,,0,false
14877,Decidim::Proposals::Proposal,11927,1472641,2023-10-28T19:45:08.972462,2023-10-28T19:45:08.972462,0,0,,Decidim::Proposals::Proposal,11927,Decidim::UserBaseEntity,"{""pt-BR"": ""Parabéns pela proposta, votada... me ajude, votando e comentando a minha gid://decide/Decidim::Proposals::Proposal/12869""}",0,Decidim::Assembly,1,,0,false
14878,Decidim::Proposals::Proposal,12489,1468767,2023-10-28T19:45:32.182918,2023-10-28T19:45:32.182918,0,1,,Decidim::Proposals::Proposal,12489,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
14879,Decidim::Proposals::Proposal,12262,1468947,2023-10-28T19:46:33.382186,2023-10-28T19:46:33.382186,0,1,,Decidim::Proposals::Proposal,12262,Decidim::UserBaseEntity,"{""pt-BR"": ""ótima proposta parabens""}",0,Decidim::Assembly,1,,0,false
14880,Decidim::Proposals::Proposal,12179,1468767,2023-10-28T19:46:36.738599,2023-10-28T19:46:36.738599,0,1,,Decidim::Proposals::Proposal,12179,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
14888,Decidim::Comments::Comment,14722,1477036,2023-10-28T19:48:31.750427,2023-10-28T19:48:31.750427,1,0,,Decidim::Proposals::Proposal,12967,Decidim::UserBaseEntity,"{""pt-BR"": ""Votei! Muito obrigado pelo apoio! =)""}",0,Decidim::Assembly,1,,0,false
14910,Decidim::Proposals::Proposal,11737,1468767,2023-10-28T19:58:24.68175,2023-10-28T19:58:24.68175,0,1,,Decidim::Proposals::Proposal,11737,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
14944,Decidim::Proposals::Proposal,11672,1468767,2023-10-28T20:21:28.971634,2023-10-28T20:21:28.971634,0,1,,Decidim::Proposals::Proposal,11672,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
14881,Decidim::Proposals::Proposal,12076,1468947,2023-10-28T19:47:02.710583,2023-10-28T19:47:02.710583,0,1,,Decidim::Proposals::Proposal,12076,Decidim::UserBaseEntity,"{""pt-BR"": ""ótima proposta parabens""}",0,Decidim::Assembly,1,,0,false
14882,Decidim::Proposals::Proposal,11734,1468947,2023-10-28T19:47:30.596456,2023-10-28T19:47:30.596456,0,1,,Decidim::Proposals::Proposal,11734,Decidim::UserBaseEntity,"{""pt-BR"": ""ótima proposta parabens""}",0,Decidim::Assembly,1,,0,false
14883,Decidim::Comments::Comment,14879,1466228,2023-10-28T19:47:33.913219,2023-10-28T19:47:33.913219,1,0,,Decidim::Proposals::Proposal,12262,Decidim::UserBaseEntity,"{""pt-BR"": ""Muito obrigado!!""}",0,Decidim::Assembly,1,,0,false
14884,Decidim::Proposals::Proposal,11932,1468947,2023-10-28T19:47:56.758053,2023-10-28T19:47:56.758053,0,1,,Decidim::Proposals::Proposal,11932,Decidim::UserBaseEntity,"{""pt-BR"": ""ótima proposta parabens""}",0,Decidim::Assembly,1,,0,false
14885,Decidim::Proposals::Proposal,12869,1460135,2023-10-28T19:47:57.506644,2023-10-28T19:47:57.506644,0,1,,Decidim::Proposals::Proposal,12869,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótimo proposta! Estou na sala geral com vc""}",0,Decidim::Assembly,1,,0,false
14886,Decidim::Comments::Comment,14668,1477036,2023-10-28T19:48:03.566122,2023-10-28T19:48:03.566122,1,0,,Decidim::Proposals::Proposal,12967,Decidim::UserBaseEntity,"{""pt-BR"": ""Muito obrigado Luís! =)""}",0,Decidim::Assembly,1,,0,false
14887,Decidim::Proposals::Proposal,12181,1468947,2023-10-28T19:48:29.531178,2023-10-28T19:48:29.531178,0,1,,Decidim::Proposals::Proposal,12181,Decidim::UserBaseEntity,"{""pt-BR"": ""ótima proposta parabens""}",0,Decidim::Assembly,1,,0,false
14889,Decidim::Proposals::Proposal,12297,1468767,2023-10-28T19:49:02.522979,2023-10-28T19:49:02.522979,0,1,,Decidim::Proposals::Proposal,12297,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
14891,Decidim::Proposals::Proposal,12920,1477298,2023-10-28T19:49:21.516775,2023-10-28T19:49:21.516775,0,0,,Decidim::Proposals::Proposal,12920,Decidim::UserBaseEntity,"{""pt-BR"": ""Parabéns pela proposta!!👏""}",0,Decidim::Assembly,1,,0,false
14909,Decidim::Proposals::Proposal,12312,1468767,2023-10-28T19:57:46.90013,2023-10-28T19:57:46.90013,0,1,,Decidim::Proposals::Proposal,12312,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
14921,Decidim::Proposals::Proposal,12966,1478695,2023-10-28T20:08:35.805111,2023-10-28T20:09:24.801903,0,0,,Decidim::Proposals::Proposal,12966,Decidim::UserBaseEntity,"{""pt-BR"": ""proposta maravilhosa ""}",0,Decidim::Assembly,1,2023-10-28T20:09:24.781414,0,false
14892,Decidim::Proposals::Proposal,12261,1468947,2023-10-28T19:49:28.173908,2023-10-28T19:49:28.173908,0,1,,Decidim::Proposals::Proposal,12261,Decidim::UserBaseEntity,"{""pt-BR"": ""ótima proposta parabens""}",0,Decidim::Assembly,1,,0,false
14893,Decidim::Proposals::Proposal,12814,618571,2023-10-28T19:49:52.104197,2023-10-28T19:49:52.104197,0,0,,Decidim::Proposals::Proposal,12814,Decidim::UserBaseEntity,"{""pt-BR"": ""Excelente proposta!""}",0,Decidim::Assembly,1,,0,false
14894,Decidim::Proposals::Proposal,11928,1468767,2023-10-28T19:50:00.839552,2023-10-28T19:50:00.839552,0,1,,Decidim::Proposals::Proposal,11928,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
14895,Decidim::Proposals::Proposal,12745,1468947,2023-10-28T19:50:15.410236,2023-10-28T19:50:15.410236,0,1,,Decidim::Proposals::Proposal,12745,Decidim::UserBaseEntity,"{""pt-BR"": ""ótima proposta parabens""}",0,Decidim::Assembly,1,,0,false
14896,Decidim::Proposals::Proposal,12664,1468947,2023-10-28T19:50:35.177965,2023-10-28T19:50:35.177965,0,1,,Decidim::Proposals::Proposal,12664,Decidim::UserBaseEntity,"{""pt-BR"": ""ótima proposta parabens""}",0,Decidim::Assembly,1,,0,false
14913,Decidim::Proposals::Proposal,12178,1468767,2023-10-28T20:03:36.848964,2023-10-28T20:03:36.848964,0,1,,Decidim::Proposals::Proposal,12178,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
14962,Decidim::Proposals::Proposal,12966,1479265,2023-10-28T20:36:59.997335,2023-10-28T20:36:59.997335,0,0,,Decidim::Proposals::Proposal,12966,Decidim::UserBaseEntity,"{""pt-BR"": ""A favor""}",0,Decidim::Assembly,1,,0,false
14897,Decidim::Proposals::Proposal,12147,1468767,2023-10-28T19:50:45.05098,2023-10-28T19:50:45.05098,0,1,,Decidim::Proposals::Proposal,12147,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
14898,Decidim::Proposals::Proposal,12866,1474568,2023-10-28T19:51:06.447137,2023-10-28T19:51:06.447137,0,0,,Decidim::Proposals::Proposal,12866,Decidim::UserBaseEntity,"{""pt-BR"": ""Muito bom, precisamos tratar saúde mental com a devida importância necessária ""}",0,Decidim::Assembly,1,,0,false
14899,Decidim::Proposals::Proposal,12569,1468947,2023-10-28T19:51:27.498254,2023-10-28T19:51:27.498254,0,1,,Decidim::Proposals::Proposal,12569,Decidim::UserBaseEntity,"{""pt-BR"": ""ótima proposta parabens""}",0,Decidim::Assembly,1,,0,false
14900,Decidim::Proposals::Proposal,12665,1468947,2023-10-28T19:52:27.870502,2023-10-28T19:52:27.870502,0,1,,Decidim::Proposals::Proposal,12665,Decidim::UserBaseEntity,"{""pt-BR"": ""ótima proposta parabens""}",0,Decidim::Assembly,1,,0,false
14901,Decidim::Proposals::Proposal,12234,1468767,2023-10-28T19:52:35.363273,2023-10-28T19:52:35.363273,0,1,,Decidim::Proposals::Proposal,12234,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
14903,Decidim::Proposals::Proposal,12914,1468767,2023-10-28T19:53:39.115246,2023-10-28T19:53:39.115246,0,1,,Decidim::Proposals::Proposal,12914,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
14904,Decidim::Proposals::Proposal,11927,1469254,2023-10-28T19:54:22.231269,2023-10-28T19:54:22.231269,0,1,,Decidim::Proposals::Proposal,11927,Decidim::UserBaseEntity,"{""pt-BR"": ""Muito bom. Parabéns!""}",0,Decidim::Assembly,1,,0,false
14905,Decidim::Proposals::Proposal,11730,1468767,2023-10-28T19:54:46.317075,2023-10-28T19:54:46.317075,0,1,,Decidim::Proposals::Proposal,11730,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
14906,Decidim::Proposals::Proposal,12866,156063,2023-10-28T19:55:13.232031,2023-10-28T19:55:13.232031,0,0,,Decidim::Proposals::Proposal,12866,Decidim::UserBaseEntity,"{""pt-BR"": ""Votem na proposta da Dalai, precisamos de uma proposta boa e bem pensada para a educação do nosso Brasil.\n\ngid://decide/Decidim::Proposals::Proposal/12829""}",0,Decidim::Assembly,1,,0,false
14907,Decidim::Proposals::Proposal,11713,1468767,2023-10-28T19:55:54.173199,2023-10-28T19:55:54.173199,0,1,,Decidim::Proposals::Proposal,11713,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
14908,Decidim::Proposals::Proposal,12236,1468767,2023-10-28T19:56:59.679372,2023-10-28T19:56:59.679372,0,1,,Decidim::Proposals::Proposal,12236,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
14916,Decidim::Proposals::Proposal,12829,156063,2023-10-28T20:05:28.880534,2023-10-28T20:05:28.880534,0,1,,Decidim::Proposals::Proposal,12829,Decidim::UserBaseEntity,"{""pt-BR"": ""Votem nessa proposta, a pessoa que está representando é muito competente e esforçada, ela precisa estar como delegada dessa proposta. COMPARTILHEM ""}",0,Decidim::Assembly,1,,0,false
14933,Decidim::Proposals::Proposal,12982,1472641,2023-10-28T20:19:07.146816,2023-10-28T20:19:07.146816,0,0,,Decidim::Proposals::Proposal,12982,Decidim::UserBaseEntity,"{""pt-BR"": ""Parabéns pela proposta, votada... me ajude, votando e comentando a minha gid://decide/Decidim::Proposals::Proposal/12869""}",0,Decidim::Assembly,1,,0,false
14911,Decidim::Proposals::Proposal,11861,1468767,2023-10-28T20:01:11.663014,2023-10-28T20:01:11.663014,0,1,,Decidim::Proposals::Proposal,11861,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
14912,Decidim::Proposals::Proposal,12775,1468767,2023-10-28T20:02:40.991195,2023-10-28T20:02:40.991195,0,1,,Decidim::Proposals::Proposal,12775,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
14914,Decidim::Proposals::Proposal,12005,1468767,2023-10-28T20:04:22.367712,2023-10-28T20:04:22.367712,0,1,,Decidim::Proposals::Proposal,12005,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
14915,Decidim::Proposals::Proposal,12065,1468767,2023-10-28T20:04:59.73869,2023-10-28T20:04:59.73869,0,1,,Decidim::Proposals::Proposal,12065,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
14917,Decidim::Proposals::Proposal,12847,1468767,2023-10-28T20:05:46.213044,2023-10-28T20:05:46.213044,0,1,,Decidim::Proposals::Proposal,12847,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
14918,Decidim::Proposals::Proposal,12866,1474867,2023-10-28T20:07:28.486583,2023-10-28T20:07:28.486583,0,1,,Decidim::Proposals::Proposal,12866,Decidim::UserBaseEntity,"{""pt-BR"": ""Pauta necessária!!! Muito bem.""}",0,Decidim::Assembly,1,,0,false
14920,Decidim::Proposals::Proposal,12944,1472544,2023-10-28T20:08:24.476693,2023-10-28T20:08:24.476693,0,0,,Decidim::Proposals::Proposal,12944,Decidim::UserBaseEntity,"{""pt-BR"": ""Proposta incrível,meus parabéns por pensar no futuro de nossos jovens 👏👏❤️""}",0,Decidim::Assembly,1,,0,false
14922,Decidim::Proposals::Proposal,12957,1468767,2023-10-28T20:08:45.073218,2023-10-28T20:08:45.073218,0,1,,Decidim::Proposals::Proposal,12957,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
14923,Decidim::Proposals::Proposal,12966,1478695,2023-10-28T20:09:16.523447,2023-10-28T20:09:16.523447,0,1,,Decidim::Proposals::Proposal,12966,Decidim::UserBaseEntity,"{""pt-BR"": ""proposta maravilhosa ""}",0,Decidim::Assembly,1,,0,false
14924,Decidim::Proposals::Proposal,12250,1468767,2023-10-28T20:09:41.467745,2023-10-28T20:09:41.467745,0,1,,Decidim::Proposals::Proposal,12250,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
14925,Decidim::Proposals::Proposal,12982,1474568,2023-10-28T20:10:49.39465,2023-10-28T20:10:49.39465,0,0,,Decidim::Proposals::Proposal,12982,Decidim::UserBaseEntity,"{""pt-BR"": ""Proposta muito importante para o RJ!""}",0,Decidim::Assembly,1,,0,false
14926,Decidim::Proposals::Proposal,12965,1468767,2023-10-28T20:10:54.216639,2023-10-28T20:10:54.216639,0,1,,Decidim::Proposals::Proposal,12965,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
14927,Decidim::Proposals::Proposal,12216,1468767,2023-10-28T20:12:56.326728,2023-10-28T20:12:56.326728,0,1,,Decidim::Proposals::Proposal,12216,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
15006,Decidim::Proposals::Proposal,11991,1479435,2023-10-28T21:51:09.155033,2023-10-28T21:51:09.155033,0,0,,Decidim::Proposals::Proposal,11991,Decidim::UserBaseEntity,"{""pt-BR"": ""Eu amei suas idéias , amo futebol , tudo haver comigo ! Parabéns ""}",0,Decidim::Assembly,1,,0,false
14928,Decidim::Proposals::Proposal,11926,1468767,2023-10-28T20:13:46.655817,2023-10-28T20:13:46.655817,0,1,,Decidim::Proposals::Proposal,11926,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
14929,Decidim::Proposals::Proposal,11757,1468767,2023-10-28T20:14:59.042261,2023-10-28T20:14:59.042261,0,1,,Decidim::Proposals::Proposal,11757,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
14930,Decidim::Proposals::Proposal,12269,1468767,2023-10-28T20:15:30.443177,2023-10-28T20:15:30.443177,0,1,,Decidim::Proposals::Proposal,12269,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
14931,Decidim::Proposals::Proposal,12966,175642,2023-10-28T20:16:03.286368,2023-10-28T20:16:03.286368,0,1,,Decidim::Proposals::Proposal,12966,Decidim::UserBaseEntity,"{""pt-BR"": ""Muito bom!""}",0,Decidim::Assembly,1,,0,false
14932,Decidim::Proposals::Proposal,12557,1468767,2023-10-28T20:16:10.174149,2023-10-28T20:16:10.174149,0,1,,Decidim::Proposals::Proposal,12557,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
14934,Decidim::Proposals::Proposal,12981,1472641,2023-10-28T20:19:26.620133,2023-10-28T20:19:26.620133,0,0,,Decidim::Proposals::Proposal,12981,Decidim::UserBaseEntity,"{""pt-BR"": ""Parabéns pela proposta, votada... me ajude, votando e comentando a minha gid://decide/Decidim::Proposals::Proposal/12869""}",0,Decidim::Assembly,1,,0,false
14935,Decidim::Proposals::Proposal,12569,1468767,2023-10-28T20:19:31.235452,2023-10-28T20:19:31.235452,0,1,,Decidim::Proposals::Proposal,12569,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
14936,Decidim::Proposals::Proposal,12979,1472641,2023-10-28T20:19:49.324228,2023-10-28T20:19:49.324228,0,0,,Decidim::Proposals::Proposal,12979,Decidim::UserBaseEntity,"{""pt-BR"": ""Parabéns pela proposta, votada... me ajude, votando e comentando a minha gid://decide/Decidim::Proposals::Proposal/12869""}",0,Decidim::Assembly,1,,0,false
14937,Decidim::Proposals::Proposal,12866,436249,2023-10-28T20:20:05.110442,2023-10-28T20:20:05.110442,0,1,,Decidim::Proposals::Proposal,12866,Decidim::UserBaseEntity,"{""pt-BR"": ""Pauta necessário!!""}",0,Decidim::Assembly,1,,0,false
14938,Decidim::Proposals::Proposal,12978,1472641,2023-10-28T20:20:10.411578,2023-10-28T20:20:10.411578,0,0,,Decidim::Proposals::Proposal,12978,Decidim::UserBaseEntity,"{""pt-BR"": ""Parabéns pela proposta, votada... me ajude, votando e comentando a minha gid://decide/Decidim::Proposals::Proposal/12869""}",0,Decidim::Assembly,1,,0,false
14939,Decidim::Proposals::Proposal,12963,175642,2023-10-28T20:20:18.372568,2023-10-28T20:20:18.372568,0,1,,Decidim::Proposals::Proposal,12963,Decidim::UserBaseEntity,"{""pt-BR"": ""Muito bom ""}",0,Decidim::Assembly,1,,0,false
14945,Decidim::Proposals::Proposal,12628,1468767,2023-10-28T20:22:30.174742,2023-10-28T20:22:30.174742,0,1,,Decidim::Proposals::Proposal,12628,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
14951,Decidim::Proposals::Proposal,12428,1468767,2023-10-28T20:27:38.818896,2023-10-28T20:27:38.818896,0,1,,Decidim::Proposals::Proposal,12428,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
14957,Decidim::Proposals::Proposal,12020,1468767,2023-10-28T20:30:16.184137,2023-10-28T20:30:16.184137,0,1,,Decidim::Proposals::Proposal,12020,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
15070,Decidim::Proposals::Proposal,12981,1476394,2023-10-28T22:27:46.283891,2023-10-28T22:27:46.283891,0,0,,Decidim::Proposals::Proposal,12981,Decidim::UserBaseEntity,"{""pt-BR"": ""Parabéns pela proposta tem o meu apoio. Peço o seu voto também na minha indicação: Programa Bolsa Jovem Nacional -  gid://decide/Decidim::Proposals::Proposal/12920""}",0,Decidim::Assembly,1,,0,false
14940,Decidim::Proposals::Proposal,11862,1468767,2023-10-28T20:20:45.524744,2023-10-28T20:20:45.524744,0,1,,Decidim::Proposals::Proposal,11862,Decidim::UserBaseEntity,"{""pt-BR"": ""Ótima proposta! Já deixei meu voto.\n\nDeixa também seu apoio e comentário na minha proposta: gid://decide/Decidim::Proposals::Proposal/12578""}",0,Decidim::Assembly,1,,0,false
